"路名","段數","專案編號","GPS_X","GPS_Y","車道","里程","IRI","PCI"
"領航北路","三段","A","121.214890000","25.019477000","1","2700","3.29000","56.00000"
"領航北路","三段","A","121.214931000","25.019653000","1","2720","3.59000","49.00000"
"領航北路","三段","A","121.214880000","25.019705000","1","2720","3.63000","83.00000"
"領航北路","三段","A","121.214827000","25.019531000","1","2700","2.67000","82.00000"
"領航北路","三段","A","121.214735000","25.019374000","1","2680","4.01000","84.00000"
"領航北路","三段","A","121.214600000","25.019242000","1","2660","3.43000","83.00000"
"領航北路","三段","A","121.214464000","25.019110000","1","2640","3.62000","82.00000"
"領航北路","三段","A","121.214329000","25.018978000","1","2620","2.55000","81.00000"
"領航北路","三段","A","121.214193000","25.018847000","1","2600","3.46000","85.00000"
"領航北路","三段","A","121.214058000","25.018715000","1","2580","4.38000","82.00000"
"領航北路","三段","A","121.213922000","25.018583000","1","2560","3.12000","84.00000"
"領航北路","三段","A","121.213785000","25.018452000","1","2540","3.82000","84.00000"
"領航北路","三段","A","121.213646000","25.018324000","1","2520","2.60000","83.00000"
"領航北路","三段","A","121.213506000","25.018196000","1","2500","2.39000","84.00000"
"領航北路","三段","A","121.213373000","25.018062000","1","2480","4.23000","82.00000"
"領航北路","三段","A","121.213241000","25.017928000","1","2460","2.14000","83.00000"
"領航北路","三段","A","121.213108000","25.017794000","1","2440","3.85000","82.00000"
"領航北路","三段","A","121.212976000","25.017659000","1","2420","3.35000","86.00000"
"領航北路","三段","A","121.212844000","25.017525000","1","2400","3.25000","85.00000"
"領航北路","三段","A","121.212711000","25.017390000","1","2380","3.60000","82.00000"
"領航北路","三段","A","121.212578000","25.017257000","1","2360","4.46000","84.00000"
"領航北路","三段","A","121.212438000","25.017129000","1","2340","4.08000","82.00000"
"領航北路","三段","A","121.212300000","25.017000000","1","2320","3.20000","83.00000"
"領航北路","三段","A","121.212168000","25.016865000","1","2300","3.06000","81.00000"
"領航北路","三段","A","121.212036000","25.016731000","1","2280","4.18000","84.00000"
"領航北路","三段","A","121.211903000","25.016596000","1","2260","3.53000","83.00000"
"領航北路","三段","A","121.211769000","25.016463000","1","2240","3.95000","82.00000"
"領航北路","三段","A","121.211635000","25.016330000","1","2220","4.15000","83.00000"
"領航北路","三段","A","121.211501000","25.016197000","1","2200","3.35000","83.00000"
"領航北路","三段","A","121.211367000","25.016064000","1","2180","2.04000","82.00000"
"領航北路","三段","A","121.211233000","25.015931000","1","2160","3.34000","83.00000"
"領航北路","三段","A","121.211100000","25.015798000","1","2140","3.16000","82.00000"
"領航北路","三段","A","121.210966000","25.015664000","1","2120","4.16000","84.00000"
"領航北路","三段","A","121.210833000","25.015531000","1","2100","2.67000","83.00000"
"領航北路","三段","A","121.210699000","25.015397000","1","2080","3.18000","82.00000"
"領航北路","三段","A","121.210566000","25.015264000","1","2060","3.19000","84.00000"
"領航北路","三段","A","121.210433000","25.015130000","1","2040","4.24000","83.00000"
"領航北路","三段","A","121.210299000","25.014996000","1","2020","3.46000","84.00000"
"領航北路","三段","A","121.210166000","25.014863000","1","2000","4.25000","84.00000"
"領航北路","三段","A","121.210033000","25.014729000","1","1980","2.92000","83.00000"
"領航北路","三段","A","121.209900000","25.014595000","1","1960","3.55000","82.00000"
"領航北路","三段","A","121.209767000","25.014461000","1","1940","3.84000","82.00000"
"領航北路","三段","A","121.209636000","25.014326000","1","1920","3.19000","83.00000"
"領航北路","三段","A","121.209506000","25.014189000","1","1900","3.21000","84.00000"
"領航北路","三段","A","121.209375000","25.014054000","1","1880","2.29000","82.00000"
"領航北路","三段","A","121.209240000","25.013922000","1","1860","2.64000","82.00000"
"領航北路","三段","A","121.209104000","25.013790000","1","1840","2.57000","82.00000"
"領航北路","三段","A","121.208969000","25.013659000","1","1820","3.72000","83.00000"
"領航北路","三段","A","121.208833000","25.013527000","1","1800","4.47000","84.00000"
"領航北路","三段","A","121.208698000","25.013395000","1","1780","4.11000","85.00000"
"領航北路","三段","A","121.208563000","25.013262000","1","1760","3.81000","85.00000"
"領航北路","三段","A","121.208429000","25.013130000","1","1740","3.49000","84.00000"
"領航北路","三段","A","121.208294000","25.012997000","1","1720","3.59000","83.00000"
"領航北路","三段","A","121.208160000","25.012864000","1","1700","2.74000","81.00000"
"領航北路","三段","A","121.208026000","25.012731000","1","1680","2.87000","83.00000"
"領航北路","三段","A","121.207892000","25.012598000","1","1660","2.36000","82.00000"
"領航北路","三段","A","121.207758000","25.012465000","1","1640","2.88000","88.00000"
"領航北路","三段","A","121.207624000","25.012332000","1","1620","3.23000","84.00000"
"領航北路","三段","A","121.207490000","25.012199000","1","1600","3.64000","86.00000"
"領航北路","三段","A","121.207359000","25.012064000","1","1580","3.65000","85.00000"
"領航北路","三段","A","121.214840000","25.019708000","2","2720","4.15000","83.00000"
"領航北路","三段","A","121.214787000","25.019534000","2","2700","2.17000","82.00000"
"領航北路","三段","A","121.214688000","25.019381000","2","2680","3.25000","84.00000"
"領航北路","三段","A","121.214552000","25.019249000","2","2660","4.39000","83.00000"
"領航北路","三段","A","121.214417000","25.019117000","2","2640","2.11000","82.00000"
"領航北路","三段","A","121.214281000","25.018985000","2","2620","2.46000","81.00000"
"領航北路","三段","A","121.214146000","25.018854000","2","2600","4.49000","85.00000"
"領航北路","三段","A","121.214010000","25.018722000","2","2580","2.57000","82.00000"
"領航北路","三段","A","121.213875000","25.018590000","2","2560","2.17000","84.00000"
"領航北路","三段","A","121.213738000","25.018460000","2","2540","3.04000","84.00000"
"領航北路","三段","A","121.213598000","25.018332000","2","2520","2.27000","83.00000"
"領航北路","三段","A","121.213459000","25.018203000","2","2500","2.82000","84.00000"
"領航北路","三段","A","121.213326000","25.018069000","2","2480","3.02000","82.00000"
"領航北路","三段","A","121.213194000","25.017935000","2","2460","3.83000","83.00000"
"領航北路","三段","A","121.213062000","25.017800000","2","2440","3.05000","82.00000"
"領航北路","三段","A","121.212929000","25.017666000","2","2420","3.56000","86.00000"
"領航北路","三段","A","121.212797000","25.017531000","2","2400","2.70000","85.00000"
"領航北路","三段","A","121.212664000","25.017397000","2","2380","3.90000","82.00000"
"領航北路","三段","A","121.212531000","25.017264000","2","2360","2.34000","84.00000"
"領航北路","三段","A","121.212390000","25.017137000","2","2340","4.30000","82.00000"
"領航北路","三段","A","121.212253000","25.017006000","2","2320","3.46000","83.00000"
"領航北路","三段","A","121.212121000","25.016872000","2","2300","3.43000","81.00000"
"領航北路","三段","A","121.211989000","25.016737000","2","2280","3.80000","84.00000"
"領航北路","三段","A","121.211856000","25.016603000","2","2260","3.15000","83.00000"
"領航北路","三段","A","121.211722000","25.016470000","2","2240","4.05000","82.00000"
"領航北路","三段","A","121.211588000","25.016337000","2","2220","2.06000","83.00000"
"領航北路","三段","A","121.211454000","25.016204000","2","2200","3.60000","83.00000"
"領航北路","三段","A","121.211320000","25.016071000","2","2180","4.17000","82.00000"
"領航北路","三段","A","121.211186000","25.015938000","2","2160","3.71000","83.00000"
"領航北路","三段","A","121.211053000","25.015805000","2","2140","2.89000","82.00000"
"領航北路","三段","A","121.210919000","25.015671000","2","2120","3.86000","84.00000"
"領航北路","三段","A","121.210786000","25.015538000","2","2100","3.36000","83.00000"
"領航北路","三段","A","121.210652000","25.015404000","2","2080","3.10000","82.00000"
"領航北路","三段","A","121.210519000","25.015271000","2","2060","4.15000","84.00000"
"領航北路","三段","A","121.210386000","25.015137000","2","2040","3.83000","83.00000"
"領航北路","三段","A","121.210253000","25.015003000","2","2020","3.81000","84.00000"
"領航北路","三段","A","121.210120000","25.014869000","2","2000","2.42000","84.00000"
"領航北路","三段","A","121.209986000","25.014736000","2","1980","2.08000","83.00000"
"領航北路","三段","A","121.209853000","25.014602000","2","1960","3.05000","82.00000"
"領航北路","三段","A","121.209720000","25.014468000","2","1940","2.72000","82.00000"
"領航北路","三段","A","121.209590000","25.014332000","2","1920","4.36000","83.00000"
"領航北路","三段","A","121.209460000","25.014196000","2","1900","4.30000","84.00000"
"領航北路","三段","A","121.209328000","25.014061000","2","1880","4.00000","82.00000"
"領航北路","三段","A","121.209193000","25.013929000","2","1860","3.06000","82.00000"
"領航北路","三段","A","121.209057000","25.013797000","2","1840","2.35000","82.00000"
"領航北路","三段","A","121.208922000","25.013666000","2","1820","2.74000","83.00000"
"領航北路","三段","A","121.208786000","25.013534000","2","1800","3.83000","84.00000"
"領航北路","三段","A","121.208651000","25.013402000","2","1780","4.17000","85.00000"
"領航北路","三段","A","121.208516000","25.013269000","2","1760","3.80000","85.00000"
"領航北路","三段","A","121.208382000","25.013137000","2","1740","3.86000","84.00000"
"領航北路","三段","A","121.208247000","25.013004000","2","1720","3.40000","83.00000"
"領航北路","三段","A","121.208113000","25.012871000","2","1700","4.41000","81.00000"
"領航北路","三段","A","121.207979000","25.012738000","2","1680","4.35000","83.00000"
"領航北路","三段","A","121.207845000","25.012605000","2","1660","4.36000","82.00000"
"領航北路","三段","A","121.207711000","25.012472000","2","1640","3.87000","88.00000"
"領航北路","三段","A","121.207577000","25.012339000","2","1620","3.69000","84.00000"
"領航北路","三段","A","121.207444000","25.012206000","2","1600","3.45000","86.00000"
"領航北路","三段","A","121.207313000","25.012070000","2","1580","2.06000","85.00000"
"領航北路","四段","A","121.214991000","25.019929000","2","2740","3.60000","83.00000"
"領航北路","四段","A","121.214983000","25.020109000","2","2760","2.52000","84.00000"
"領航北路","四段","A","121.214974000","25.020290000","2","2780","2.69000","84.00000"
"領航北路","四段","A","121.214977000","25.020470000","2","2800","4.06000","84.00000"
"領航北路","四段","A","121.214983000","25.020650000","2","2820","3.99000","85.00000"
"領航北路","四段","A","121.214999000","25.020830000","2","2840","3.97000","83.00000"
"領航北路","四段","A","121.215022000","25.021010000","2","2860","3.96000","84.00000"
"領航北路","四段","A","121.215056000","25.021187000","2","2880","2.11000","84.00000"
"領航北路","四段","A","121.215099000","25.021363000","2","2900","4.26000","83.00000"
"領航北路","四段","A","121.215153000","25.021537000","2","2920","4.22000","83.00000"
"領航北路","四段","A","121.215213000","25.021709000","2","2940","3.35000","85.00000"
"領航北路","四段","A","121.215282000","25.021878000","2","2960","2.30000","84.00000"
"領航北路","四段","A","121.215354000","25.022047000","2","2980","4.18000","83.00000"
"領航北路","四段","A","121.215444000","25.022207000","2","3000","3.31000","83.00000"
"領航北路","四段","A","121.215536000","25.022367000","2","3020","2.31000","84.00000"
"領航北路","四段","A","121.215635000","25.022524000","2","3040","2.82000","86.00000"
"領航北路","四段","A","121.215745000","25.022674000","2","3060","3.26000","84.00000"
"領航北路","四段","A","121.215859000","25.022822000","2","3080","2.16000","82.00000"
"領航北路","四段","A","121.215985000","25.022961000","2","3100","4.45000","84.00000"
"領航北路","四段","A","121.216114000","25.023098000","2","3120","4.35000","84.00000"
"領航北路","四段","A","121.216243000","25.023234000","2","3140","2.91000","83.00000"
"領航北路","四段","A","121.216376000","25.023368000","2","3160","3.10000","83.00000"
"領航北路","四段","A","121.216513000","25.023499000","2","3180","2.88000","84.00000"
"領航北路","四段","A","121.216647000","25.023632000","2","3200","2.68000","82.00000"
"領航北路","四段","A","121.216781000","25.023765000","2","3220","2.45000","83.00000"
"領航北路","四段","A","121.216914000","25.023899000","2","3240","3.67000","83.00000"
"領航北路","四段","A","121.217047000","25.024033000","2","3260","2.41000","84.00000"
"領航北路","四段","A","121.217180000","25.024167000","2","3280","3.29000","84.00000"
"領航北路","四段","A","121.217312000","25.024301000","2","3300","3.97000","84.00000"
"領航北路","四段","A","121.217445000","25.024435000","2","3320","3.42000","84.00000"
"領航北路","四段","A","121.217578000","25.024569000","2","3340","4.19000","83.00000"
"領航北路","四段","A","121.217710000","25.024703000","2","3360","2.64000","82.00000"
"領航北路","四段","A","121.217843000","25.024837000","2","3380","3.82000","84.00000"
"領航北路","四段","A","121.217975000","25.024972000","2","3400","2.96000","82.00000"
"領航北路","四段","A","121.218107000","25.025107000","2","3420","2.59000","85.00000"
"領航北路","四段","A","121.218258000","25.025222000","2","3440","2.63000","84.00000"
"領航北路","四段","A","121.218435000","25.025302000","2","3460","2.75000","84.00000"
"領航北路","四段","A","121.218630000","25.025331000","2","3480","3.12000","83.00000"
"領航北路","四段","A","121.218826000","25.025313000","2","3500","3.98000","83.00000"
"領航北路","四段","A","121.219011000","25.025249000","2","3520","4.07000","83.00000"
"領航北路","四段","A","121.219169000","25.025142000","2","3540","2.50000","83.00000"
"領航北路","四段","A","121.219316000","25.025020000","2","3560","4.36000","84.00000"
"領航北路","四段","A","121.219462000","25.024898000","2","3580","4.08000","85.00000"
"領航北路","四段","A","121.219608000","25.024776000","2","3600","2.44000","83.00000"
"領航北路","四段","A","121.219754000","25.024654000","2","3620","3.68000","82.00000"
"領航北路","四段","A","121.219900000","25.024531000","2","3640","2.09000","84.00000"
"領航北路","四段","A","121.220045000","25.024409000","2","3660","4.22000","83.00000"
"領航北路","四段","A","121.220191000","25.024287000","2","3680","3.66000","84.00000"
"領航北路","四段","A","121.220336000","25.024164000","2","3700","3.01000","84.00000"
"領航北路","四段","A","121.220482000","25.024041000","2","3720","3.68000","84.00000"
"領航北路","四段","A","121.220629000","25.023920000","2","3740","2.82000","83.00000"
"領航北路","四段","A","121.220776000","25.023799000","2","3760","3.64000","83.00000"
"領航北路","四段","A","121.220922000","25.023678000","2","3780","4.08000","83.00000"
"領航北路","四段","A","121.221069000","25.023556000","2","3800","3.82000","83.00000"
"領航北路","四段","A","121.221213000","25.023432000","2","3820","2.50000","83.00000"
"領航北路","四段","A","121.221357000","25.023308000","2","3840","2.94000","84.00000"
"領航北路","四段","A","121.221506000","25.023189000","2","3860","3.38000","84.00000"
"領航北路","四段","A","121.221655000","25.023070000","2","3880","4.18000","84.00000"
"領航北路","四段","A","121.221804000","25.022951000","2","3900","4.05000","84.00000"
"領航北路","四段","A","121.221953000","25.022831000","2","3920","2.91000","83.00000"
"領航北路","四段","A","121.222099000","25.022710000","2","3940","2.95000","83.00000"
"領航北路","四段","A","121.222246000","25.022588000","2","3960","2.78000","83.00000"
"領航北路","四段","A","121.222392000","25.022467000","2","3980","2.85000","84.00000"
"領航北路","四段","A","121.222538000","25.022345000","2","4000","2.38000","84.00000"
"領航北路","四段","A","121.222685000","25.022223000","2","4020","2.28000","84.00000"
"領航北路","四段","A","121.222831000","25.022101000","2","4040","2.62000","84.00000"
"領航北路","四段","A","121.222977000","25.021979000","2","4060","3.25000","84.00000"
"領航北路","四段","A","121.223123000","25.021857000","2","4080","3.74000","84.00000"
"領航北路","四段","A","121.214951000","25.019928000","1","2740","2.84000","83.00000"
"領航北路","四段","A","121.214943000","25.020108000","1","2760","4.19000","84.00000"
"領航北路","四段","A","121.214934000","25.020289000","1","2780","3.23000","84.00000"
"領航北路","四段","A","121.214937000","25.020469000","1","2800","4.00000","84.00000"
"領航北路","四段","A","121.214943000","25.020650000","1","2820","2.56000","85.00000"
"領航北路","四段","A","121.214959000","25.020829000","1","2840","2.47000","83.00000"
"領航北路","四段","A","121.214982000","25.021009000","1","2860","3.29000","84.00000"
"領航北路","四段","A","121.215016000","25.021187000","1","2880","3.44000","84.00000"
"領航北路","四段","A","121.215058000","25.021363000","1","2900","3.47000","83.00000"
"領航北路","四段","A","121.215111000","25.021537000","1","2920","3.59000","83.00000"
"領航北路","四段","A","121.215170000","25.021709000","1","2940","2.83000","85.00000"
"領航北路","四段","A","121.215239000","25.021878000","1","2960","4.20000","84.00000"
"領航北路","四段","A","121.215309000","25.022047000","1","2980","3.43000","83.00000"
"領航北路","四段","A","121.215400000","25.022208000","1","3000","2.10000","83.00000"
"領航北路","四段","A","121.215491000","25.022368000","1","3020","3.15000","84.00000"
"領航北路","四段","A","121.215590000","25.022525000","1","3040","4.13000","86.00000"
"領航北路","四段","A","121.215698000","25.022676000","1","3060","2.61000","84.00000"
"領航北路","四段","A","121.215812000","25.022823000","1","3080","2.56000","82.00000"
"領航北路","四段","A","121.215936000","25.022964000","1","3100","3.13000","84.00000"
"領航北路","四段","A","121.216065000","25.023101000","1","3120","4.33000","84.00000"
"領航北路","四段","A","121.216194000","25.023238000","1","3140","2.24000","83.00000"
"領航北路","四段","A","121.216326000","25.023373000","1","3160","4.31000","83.00000"
"領航北路","四段","A","121.216464000","25.023503000","1","3180","4.31000","84.00000"
"領航北路","四段","A","121.216597000","25.023636000","1","3200","3.38000","82.00000"
"領航北路","四段","A","121.216731000","25.023769000","1","3220","2.99000","83.00000"
"領航北路","四段","A","121.216865000","25.023902000","1","3240","3.60000","83.00000"
"領航北路","四段","A","121.216997000","25.024037000","1","3260","2.05000","84.00000"
"領航北路","四段","A","121.217130000","25.024171000","1","3280","2.46000","84.00000"
"領航北路","四段","A","121.217263000","25.024305000","1","3300","3.53000","84.00000"
"領航北路","四段","A","121.217395000","25.024439000","1","3320","3.86000","84.00000"
"領航北路","四段","A","121.217528000","25.024573000","1","3340","2.87000","83.00000"
"領航北路","四段","A","121.217661000","25.024707000","1","3360","3.04000","82.00000"
"領航北路","四段","A","121.217793000","25.024841000","1","3380","3.72000","84.00000"
"領航北路","四段","A","121.217925000","25.024976000","1","3400","3.22000","82.00000"
"領航北路","四段","A","121.218057000","25.025111000","1","3420","3.39000","85.00000"
"領航北路","四段","A","121.218204000","25.025232000","1","3440","3.33000","84.00000"
"領航北路","四段","A","121.218375000","25.025320000","1","3460","3.61000","84.00000"
"領航北路","四段","A","121.218566000","25.025365000","1","3480","4.04000","83.00000"
"領航北路","四段","A","121.218764000","25.025360000","1","3500","4.41000","83.00000"
"領航北路","四段","A","121.218953000","25.025310000","1","3520","2.93000","83.00000"
"領航北路","四段","A","121.219125000","25.025223000","1","3540","3.85000","83.00000"
"領航北路","四段","A","121.219275000","25.025104000","1","3560","2.12000","84.00000"
"領航北路","四段","A","121.219421000","25.024982000","1","3580","3.54000","85.00000"
"領航北路","四段","A","121.219567000","25.024860000","1","3600","4.21000","83.00000"
"領航北路","四段","A","121.219712000","25.024738000","1","3620","2.49000","82.00000"
"領航北路","四段","A","121.219858000","25.024615000","1","3640","3.87000","84.00000"
"領航北路","四段","A","121.220004000","25.024493000","1","3660","2.80000","83.00000"
"領航北路","四段","A","121.220150000","25.024371000","1","3680","4.02000","84.00000"
"領航北路","四段","A","121.220295000","25.024248000","1","3700","3.23000","84.00000"
"領航北路","四段","A","121.220441000","25.024125000","1","3720","2.12000","84.00000"
"領航北路","四段","A","121.220587000","25.024004000","1","3740","3.82000","83.00000"
"領航北路","四段","A","121.220734000","25.023882000","1","3760","3.37000","83.00000"
"領航北路","四段","A","121.220881000","25.023761000","1","3780","3.99000","83.00000"
"領航北路","四段","A","121.221027000","25.023640000","1","3800","2.20000","83.00000"
"領航北路","四段","A","121.221172000","25.023517000","1","3820","2.81000","83.00000"
"領航北路","四段","A","121.221316000","25.023392000","1","3840","2.14000","84.00000"
"領航北路","四段","A","121.221463000","25.023271000","1","3860","3.84000","84.00000"
"領航北路","四段","A","121.221612000","25.023152000","1","3880","2.64000","84.00000"
"領航北路","四段","A","121.221761000","25.023033000","1","3900","3.96000","84.00000"
"領航北路","四段","A","121.221911000","25.022915000","1","3920","2.83000","83.00000"
"領航北路","四段","A","121.222057000","25.022793000","1","3940","4.29000","83.00000"
"領航北路","四段","A","121.222204000","25.022672000","1","3960","3.73000","83.00000"
"領航北路","四段","A","121.222351000","25.022550000","1","3980","4.22000","84.00000"
"領航北路","四段","A","121.222497000","25.022429000","1","4000","2.79000","84.00000"
"領航北路","四段","A","121.222643000","25.022307000","1","4020","3.26000","84.00000"
"領航北路","四段","A","121.222789000","25.022185000","1","4040","3.62000","84.00000"
"領航北路","四段","A","121.222935000","25.022063000","1","4060","3.45000","84.00000"
"領航北路","四段","A","121.223082000","25.021941000","1","4080","3.44000","84.00000"
"領航北路","四段","A","121.223299000","25.021815000","1","4120","2.71000",NULL
"領航北路","四段","A","121.223153000","25.021937000","1","4100","3.37000","0.00000"
"領航北路","四段","A","121.223007000","25.022059000","1","4080","3.08000","83.00000"
"領航北路","四段","A","121.222861000","25.022181000","1","4060","2.51000","84.00000"
"領航北路","四段","A","121.222715000","25.022303000","1","4040","3.40000","81.00000"
"領航北路","四段","A","121.222569000","25.022425000","1","4020","4.48000","83.00000"
"領航北路","四段","A","121.222422000","25.022547000","1","4000","2.82000","82.00000"
"領航北路","四段","A","121.222276000","25.022668000","1","3980","2.11000","84.00000"
"領航北路","四段","A","121.222129000","25.022790000","1","3960","3.85000","85.00000"
"領航北路","四段","A","121.221983000","25.022911000","1","3940","2.48000","83.00000"
"領航北路","四段","A","121.221836000","25.023033000","1","3920","3.21000","83.00000"
"領航北路","四段","A","121.221689000","25.023154000","1","3900","2.23000","82.00000"
"領航北路","四段","A","121.221543000","25.023276000","1","3880","2.49000","82.00000"
"領航北路","四段","A","121.221397000","25.023398000","1","3860","3.61000","83.00000"
"領航北路","四段","A","121.221251000","25.023520000","1","3840","3.16000","81.00000"
"領航北路","四段","A","121.221106000","25.023643000","1","3820","3.19000","82.00000"
"領航北路","四段","A","121.220960000","25.023766000","1","3800","3.74000","81.00000"
"領航北路","四段","A","121.220813000","25.023887000","1","3780","2.13000","82.00000"
"領航北路","四段","A","121.220667000","25.024008000","1","3760","3.48000","82.00000"
"領航北路","四段","A","121.220520000","25.024129000","1","3740","3.90000","81.00000"
"領航北路","四段","A","121.220373000","25.024251000","1","3720","4.07000","82.00000"
"領航北路","四段","A","121.220226000","25.024372000","1","3700","2.54000","82.00000"
"領航北路","四段","A","121.220081000","25.024495000","1","3680","2.38000","82.00000"
"領航北路","四段","A","121.219936000","25.024618000","1","3660","4.26000","83.00000"
"領航北路","四段","A","121.219790000","25.024741000","1","3640","2.79000","82.00000"
"領航北路","四段","A","121.219645000","25.024863000","1","3620","3.80000","82.00000"
"領航北路","四段","A","121.219499000","25.024985000","1","3600","2.44000","83.00000"
"領航北路","四段","A","121.219352000","25.025107000","1","3580","3.65000","82.00000"
"領航北路","四段","A","121.219206000","25.025228000","1","3560","2.65000","81.00000"
"領航北路","四段","A","121.219047000","25.025336000","1","3540","4.49000","83.00000"
"領航北路","四段","A","121.218862000","25.025398000","1","3520","2.28000","84.00000"
"領航北路","四段","A","121.218666000","25.025422000","1","3500","2.70000","83.00000"
"領航北路","四段","A","121.218470000","25.025400000","1","3480","4.12000","81.00000"
"領航北路","四段","A","121.218285000","25.025338000","1","3460","2.89000","84.00000"
"領航北路","四段","A","121.218122000","25.025236000","1","3440","3.00000","82.00000"
"領航北路","四段","A","121.217983000","25.025108000","1","3420","3.95000","82.00000"
"領航北路","四段","A","121.217850000","25.024974000","1","3400","4.12000","83.00000"
"領航北路","四段","A","121.217717000","25.024840000","1","3380","2.32000","84.00000"
"領航北路","四段","A","121.217584000","25.024706000","1","3360","3.57000","82.00000"
"領航北路","四段","A","121.217451000","25.024572000","1","3340","3.15000","83.00000"
"領航北路","四段","A","121.217318000","25.024438000","1","3320","2.43000","82.00000"
"領航北路","四段","A","121.217185000","25.024304000","1","3300","3.69000","82.00000"
"領航北路","四段","A","121.217052000","25.024170000","1","3280","2.47000","82.00000"
"領航北路","四段","A","121.216919000","25.024036000","1","3260","3.93000","83.00000"
"領航北路","四段","A","121.216786000","25.023903000","1","3240","2.77000","82.00000"
"領航北路","四段","A","121.216654000","25.023768000","1","3220","3.49000","83.00000"
"領航北路","四段","A","121.216521000","25.023635000","1","3200","2.62000","82.00000"
"領航北路","四段","A","121.216387000","25.023501000","1","3180","4.24000","83.00000"
"領航北路","四段","A","121.216253000","25.023368000","1","3160","3.03000","82.00000"
"領航北路","四段","A","121.216121000","25.023233000","1","3140","3.36000","83.00000"
"領航北路","四段","A","121.215992000","25.023097000","1","3120","4.24000","82.00000"
"領航北路","四段","A","121.215863000","25.022960000","1","3100","2.49000","83.00000"
"領航北路","四段","A","121.215743000","25.022816000","1","3080","3.06000","82.00000"
"領航北路","四段","A","121.215629000","25.022669000","1","3060","3.23000","83.00000"
"領航北路","四段","A","121.215524000","25.022515000","1","3040","2.79000","84.00000"
"領航北路","四段","A","121.215426000","25.022358000","1","3020","4.06000","82.00000"
"領航北路","四段","A","121.215336000","25.022198000","1","3000","4.06000","82.00000"
"領航北路","四段","A","121.215249000","25.022036000","1","2980","3.02000","84.00000"
"領航北路","四段","A","121.215179000","25.021867000","1","2960","2.98000","83.00000"
"領航北路","四段","A","121.215110000","25.021697000","1","2940","3.72000","84.00000"
"領航北路","四段","A","121.215054000","25.021524000","1","2920","2.87000","83.00000"
"領航北路","四段","A","121.215000000","25.021351000","1","2900","2.98000","84.00000"
"領航北路","四段","A","121.214960000","25.021174000","1","2880","4.03000","83.00000"
"領航北路","四段","A","121.214928000","25.020996000","1","2860","4.27000","82.00000"
"領航北路","四段","A","121.214905000","25.020816000","1","2840","2.97000","83.00000"
"領航北路","四段","A","121.214891000","25.020637000","1","2820","3.75000","82.00000"
"領航北路","四段","A","121.214885000","25.020456000","1","2800","3.23000","83.00000"
"領航北路","四段","A","121.214883000","25.020276000","1","2780","3.33000","84.00000"
"領航北路","四段","A","121.214892000","25.020095000","1","2760","3.71000","83.00000"
"領航北路","四段","A","121.214899000","25.019915000","1","2740","4.06000","82.00000"
"領航北路","四段","A","121.223326000","25.021842000","2","4120","4.05000",NULL
"領航北路","四段","A","121.223180000","25.021964000","2","4100","2.18000","0.00000"
"領航北路","四段","A","121.223034000","25.022086000","2","4080","2.14000","83.00000"
"領航北路","四段","A","121.222888000","25.022208000","2","4060","4.24000","84.00000"
"領航北路","四段","A","121.222742000","25.022330000","2","4040","2.21000","81.00000"
"領航北路","四段","A","121.222595000","25.022452000","2","4020","2.08000","83.00000"
"領航北路","四段","A","121.222449000","25.022573000","2","4000","3.72000","82.00000"
"領航北路","四段","A","121.222303000","25.022695000","2","3980","3.74000","84.00000"
"領航北路","四段","A","121.222156000","25.022817000","2","3960","2.10000","85.00000"
"領航北路","四段","A","121.222009000","25.022938000","2","3940","3.68000","83.00000"
"領航北路","四段","A","121.221863000","25.023059000","2","3920","4.04000","83.00000"
"領航北路","四段","A","121.221716000","25.023181000","2","3900","4.12000","82.00000"
"領航北路","四段","A","121.221569000","25.023302000","2","3880","2.49000","82.00000"
"領航北路","四段","A","121.221423000","25.023424000","2","3860","3.40000","83.00000"
"領航北路","四段","A","121.221278000","25.023547000","2","3840","4.18000","81.00000"
"領航北路","四段","A","121.221132000","25.023670000","2","3820","3.92000","82.00000"
"領航北路","四段","A","121.220987000","25.023792000","2","3800","3.01000","81.00000"
"領航北路","四段","A","121.220840000","25.023914000","2","3780","2.43000","82.00000"
"領航北路","四段","A","121.220693000","25.024035000","2","3760","2.09000","82.00000"
"領航北路","四段","A","121.220547000","25.024156000","2","3740","2.16000","81.00000"
"領航北路","四段","A","121.220400000","25.024277000","2","3720","3.61000","82.00000"
"領航北路","四段","A","121.220253000","25.024399000","2","3700","2.47000","82.00000"
"領航北路","四段","A","121.220108000","25.024521000","2","3680","3.51000","82.00000"
"領航北路","四段","A","121.219962000","25.024644000","2","3660","3.82000","83.00000"
"領航北路","四段","A","121.219817000","25.024767000","2","3640","2.13000","82.00000"
"領航北路","四段","A","121.219672000","25.024890000","2","3620","3.63000","82.00000"
"領航北路","四段","A","121.219525000","25.025012000","2","3600","4.43000","83.00000"
"領航北路","四段","A","121.219379000","25.025133000","2","3580","2.32000","82.00000"
"領航北路","四段","A","121.219233000","25.025255000","2","3560","2.53000","81.00000"
"領航北路","四段","A","121.219075000","25.025364000","2","3540","3.85000","83.00000"
"領航北路","四段","A","121.218891000","25.025429000","2","3520","2.66000","84.00000"
"領航北路","四段","A","121.218696000","25.025458000","2","3500","4.42000","83.00000"
"領航北路","四段","A","121.218499000","25.025442000","2","3480","2.68000","81.00000"
"領航北路","四段","A","121.218310000","25.025389000","2","3460","2.24000","84.00000"
